From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
P35951	P35951	reviewed	LDLR_MOUSE	Low-density lipoprotein receptor (LDL receptor)	Ldlr	Mus musculus (Mouse)	862
Q8C3X4	Q8C3X4	reviewed	GUF1_MOUSE	Translation factor Guf1, mitochondrial (EC 3.6.5.-) (Elongation factor 4 homolog) (EF-4) (GTPase Guf1) (Ribosomal back-translocase)	Guf1	Mus musculus (Mouse)	651
O35427	O35427	reviewed	RPC9_MOUSE	DNA-directed RNA polymerase III subunit RPC9 (RNA polymerase III subunit C9) (Calcitonin gene-related peptide-receptor component protein) (CGRP-RCP) (CGRP-receptor component protein) (CGRPRCP)	Crcp	Mus musculus (Mouse)	148
Q8R086	Q8R086	reviewed	SUOX_MOUSE	Sulfite oxidase, mitochondrial (EC 1.8.3.1)	Suox	Mus musculus (Mouse)	546
Q8CDL9	Q8CDL9	reviewed	CCD87_MOUSE	Coiled-coil domain-containing protein 87	Ccdc87	Mus musculus (Mouse)	855
O88329	O88329	reviewed	MYO1A_MOUSE	Unconventional myosin-Ia (Brush border myosin I) (BBM-I) (BBMI) (Myosin I heavy chain) (MIHC)	Myo1a Bbmi Myhl	Mus musculus (Mouse)	1043
Q9EPL4	Q9EPL4	reviewed	METL9_MOUSE	Protein-L-histidine N-pros-methyltransferase (EC 2.1.1.-) (DORA reverse strand protein) (DREV) (Methyltransferase-like protein 9) (mMETTL9)	Mettl9 drev MNCb-5680	Mus musculus (Mouse)	318
Q6ZWZ2	Q6ZWZ2	reviewed	UB2R2_MOUSE	Ubiquitin-conjugating enzyme E2 R2 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme R2) (Ubiquitin carrier protein R2) (Ubiquitin-conjugating enzyme E2-CDC34B) (Ubiquitin-protein ligase R2)	Ube2r2 Cdc34b Ubc3b	Mus musculus (Mouse)	238
Q922P8	Q922P8	reviewed	T132A_MOUSE	Transmembrane protein 132A (HSPA5-binding protein 1)	Tmem132a Kiaa1583	Mus musculus (Mouse)	1018
Q9JJ04	Q9JJ04	reviewed	B4GT4_MOUSE	Beta-1,4-galactosyltransferase 4 (Beta-1,4-GalTase 4) (Beta4Gal-T4) (b4Gal-T4) (EC 2.4.1.-) (Beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase) (Lactotriaosylceramide beta-1,4-galactosyltransferase) (EC 2.4.1.275) (N-acetyllactosamine synthase) (EC 2.4.1.90) (Nal synthase) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 4) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 4)	B4galt4	Mus musculus (Mouse)	344
Q6IR37	Q6IR37	reviewed	ZDH24_MOUSE	Probable palmitoyltransferase ZDHHC24 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 24)	Zdhhc24	Mus musculus (Mouse)	284
P58043	P58043	reviewed	SESN2_MOUSE	Sestrin-2 (EC 1.11.1.-)	Sesn2	Mus musculus (Mouse)	480
O35671	O35671	reviewed	ITBP1_MOUSE	Integrin beta-1-binding protein 1 (Bodenin)	Itgb1bp1	Mus musculus (Mouse)	200
Q91YI4	Q91YI4	reviewed	ARRB2_MOUSE	Beta-arrestin-2 (Arrestin beta-2)	Arrb2	Mus musculus (Mouse)	410
Q8VCA5	Q8VCA5	reviewed	TMPS4_MOUSE	Transmembrane protease serine 4 (EC 3.4.21.-) (Channel-activating protease 4) (mCAP2) [Cleaved into: Transmembrane protease serine 4 catalytic chain]	Tmprss4 Cap2	Mus musculus (Mouse)	435
O88822	O88822	reviewed	SC5D_MOUSE	Lathosterol oxidase (EC 1.14.19.20) (C-5 sterol desaturase) (Delta(7)-sterol 5-desaturase) (Delta(7)-sterol C5(6)-desaturase) (Lathosterol 5-desaturase) (Sterol-C5-desaturase)	Sc5d Sc5dl	Mus musculus (Mouse)	299
P56565	P56565	reviewed	S10A1_MOUSE	Protein S100-A1 (S-100 protein alpha chain) (S-100 protein subunit alpha) (S100 calcium-binding protein A1)	S100a1	Mus musculus (Mouse)	94
Q9EQ00	Q9EQ00	reviewed	ROP1L_MOUSE	Ropporin-1-like protein (AKAP-associated sperm protein)	Ropn1l Asp	Mus musculus (Mouse)	218
Q8R3H9	Q8R3H9	reviewed	TTC4_MOUSE	Tetratricopeptide repeat protein 4 (TPR repeat protein 4)	Ttc4	Mus musculus (Mouse)	386
P97772	P97772	reviewed	GRM1_MOUSE	Metabotropic glutamate receptor 1 (mGluR1)	Grm1 Gprc1a Mglur1	Mus musculus (Mouse)	1199
P61148	P61148	reviewed	FGF1_MOUSE	Fibroblast growth factor 1 (FGF-1) (Acidic fibroblast growth factor) (aFGF) (Heparin-binding growth factor 1) (HBGF-1)	Fgf1 Fgf-1 Fgfa	Mus musculus (Mouse)	155
P14901	P14901	reviewed	HMOX1_MOUSE	Heme oxygenase 1 (HO-1) (EC 1.14.14.18) (P32 protein) [Cleaved into: Heme oxygenase 1 soluble form]	Hmox1	Mus musculus (Mouse)	289
Q8BQZ5	Q8BQZ5	reviewed	CPSF4_MOUSE	Cleavage and polyadenylation specificity factor subunit 4 (Cleavage and polyadenylation specificity factor 30 kDa subunit) (CPSF 30 kDa subunit) (Clipper homolog) (Clipper/CPSF 30K)	Cpsf4 Cpsf30	Mus musculus (Mouse)	211
Q9QXN3	Q9QXN3	reviewed	TRIP4_MOUSE	Activating signal cointegrator 1 (ASC-1) (Thyroid receptor-interacting protein 4) (TR-interacting protein 4) (TRIP-4)	Trip4	Mus musculus (Mouse)	581
Q80U63	Q80U63	reviewed	MFN2_MOUSE	Mitofusin-2 (EC 3.6.5.-) (Hypertension-related protein 1) (Mitochondrial assembly regulatory factor) (HSG protein) (Transmembrane GTPase MFN2)	Mfn2 Kiaa0214 Marf	Mus musculus (Mouse)	757
Q9CV28	Q9CV28	reviewed	MINY3_MOUSE	Ubiquitin carboxyl-terminal hydrolase MINDY-3 (EC 3.4.19.12) (Deubiquitinating enzyme MINDY-3) (MINDY lysine 48 deubiquitinase 3) (Protein CARP)	Mindy3 Carp Fam188a	Mus musculus (Mouse)	444
Q922B1	Q922B1	reviewed	MACD1_MOUSE	ADP-ribose glycohydrolase MACROD1 (MACRO domain-containing protein 1) (O-acetyl-ADP-ribose deacetylase MACROD1) (EC 3.1.1.106) (Protein LRP16) ([Protein ADP-ribosylaspartate] hydrolase MACROD1) (EC 3.2.2.-) ([Protein ADP-ribosylglutamate] hydrolase MACROD1) (EC 3.2.2.-)	Macrod1 Lrp16	Mus musculus (Mouse)	323
P07146	P07146	reviewed	TRY2_MOUSE	Anionic trypsin-2 (EC 3.4.21.4) (Anionic trypsin II) (Pretrypsinogen II) (Serine protease 2)	Prss2 Try2	Mus musculus (Mouse)	246
Q9D5S7	Q9D5S7	reviewed	LRGUK_MOUSE	Leucine-rich repeat and guanylate kinase domain-containing protein	Lrguk	Mus musculus (Mouse)	820
Q9CWL2	Q9CWL2	reviewed	CASZ1_MOUSE	Zinc finger protein castor homolog 1 (Castor-related protein)	Casz1 Cst D4Ertd432e Kiaa3026	Mus musculus (Mouse)	1761
Q9D2Z4	Q9D2Z4	reviewed	SENP8_MOUSE	Sentrin-specific protease 8 (EC 3.4.22.-) (Deneddylase-1) (NEDD8-specific protease 1) (Sentrin/SUMO-specific protease SENP8)	Senp8 Den1 Nedp1	Mus musculus (Mouse)	221
P00848	P00848	reviewed	ATP6_MOUSE	ATP synthase subunit a (F-ATPase protein 6)	Mtatp6 Atp6 Atpase6 mt-Atp6	Mus musculus (Mouse)	226
Q71KT5	Q71KT5	reviewed	ERG24_MOUSE	Delta(14)-sterol reductase TM7SF2 (Delta-14-SR) (EC 1.3.1.70) (3-beta-hydroxysterol Delta (14)-reductase) (C-14 sterol reductase) (C14SR) (Sterol C14-reductase) (Transmembrane 7 superfamily member 2)	Tm7sf2	Mus musculus (Mouse)	418
Q6P6M5	Q6P6M5	reviewed	PX11C_MOUSE	Peroxisomal membrane protein 11C (Peroxin-11C) (Peroxisomal biogenesis factor 11C) (Protein PEX11 homolog gamma) (PEX11-gamma)	Pex11g Pex11c	Mus musculus (Mouse)	241
Q9D270	Q9D270	reviewed	ZDH21_MOUSE	Palmitoyltransferase ZDHHC21 (EC 2.3.1.225) (DHHC domain-containing cysteine-rich protein 21) (DHHC21) (GABA-A receptor-associated membrane protein 3) (Zinc finger DHHC domain-containing protein 21)	Zdhhc21 Gramp3	Mus musculus (Mouse)	265
P47939	P47939	reviewed	RES18_MOUSE	Regulated endocrine-specific protein 18	Resp18	Mus musculus (Mouse)	175
Q9DBH0	Q9DBH0	reviewed	WWP2_MOUSE	NEDD4-like E3 ubiquitin-protein ligase WWP2 (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase WWP2) (WW domain-containing protein 2)	Wwp2	Mus musculus (Mouse)	870
Q9CZA5	Q9CZA5	reviewed	ZCH12_MOUSE	Zinc finger CCHC domain-containing protein 12 (Smad-interacting zinc finger protein 1)	Zcchc12 Sizn1	Mus musculus (Mouse)	402
Q9DA69	Q9DA69	reviewed	IFT43_MOUSE	Intraflagellar transport protein 43 homolog	Ift43	Mus musculus (Mouse)	206
Q8CGF5	Q8CGF5	reviewed	TLCD4_MOUSE	TLC domain-containing protein 4 (Transmembrane protein 56)	Tlcd4 Tmem56	Mus musculus (Mouse)	276
O08529	O08529	reviewed	CAN2_MOUSE	Calpain-2 catalytic subunit (EC 3.4.22.53) (80 kDa M-calpain subunit) (CALP80) (Calcium-activated neutral proteinase 2) (CANP 2) (Calpain M-type) (Calpain-2 large subunit) (Millimolar-calpain) (M-calpain)	Capn2	Mus musculus (Mouse)	700
Q3TTY0	Q3TTY0	reviewed	PLB1_MOUSE	Phospholipase B1, membrane-associated (Phospholipase B) (Lysophospholipase) (EC 3.1.1.5) (Phospholipase A2) (EC 3.1.1.4) (Phospholipase B/lipase) (PLB/LIP) (Triacylglycerol lipase) (EC 3.1.1.3)	Plb1 Plb	Mus musculus (Mouse)	1478
Q63871	Q63871	reviewed	RPAB4_MOUSE	DNA-directed RNA polymerases I, II, and III subunit RPABC4 (RNA polymerases I, II, and III subunit ABC4) (DNA-directed RNA polymerase II subunit K) (Metallothionein-I gene transcription activator) (RPB10alpha)	Polr2k Mt1a	Mus musculus (Mouse)	58
O35625	O35625	reviewed	AXIN1_MOUSE	Axin-1 (Axis inhibition protein 1) (Protein Fused)	Axin1 Axin Fu	Mus musculus (Mouse)	863
Q9CZY2	Q9CZY2	reviewed	TCAL8_MOUSE	Transcription elongation factor A protein-like 8 (TCEA-like protein 8) (Transcription elongation factor S-II protein-like 8)	Tceal8	Mus musculus (Mouse)	117
Q3TD49	Q3TD49	reviewed	SPP2B_MOUSE	Signal peptide peptidase-like 2B (SPP-like 2B) (SPPL2b) (EC 3.4.23.-)	Sppl2b	Mus musculus (Mouse)	578
Q3UMR0	Q3UMR0	reviewed	ANR27_MOUSE	Ankyrin repeat domain-containing protein 27 (VPS9 domain-containing protein) (VPS9-ankyrin-repeat protein)	Ankrd27 Varp	Mus musculus (Mouse)	1048
E9QMW4	E9QMW4	reviewed	CP096_MOUSE	Uncharacterized protein C16orf96 homolog		Mus musculus (Mouse)	1145
Q9DAC9	Q9DAC9	reviewed	PO5F2_MOUSE	POU domain, class 5, transcription factor 2 (Sperm 1 POU domain transcription factor) (SPRM-1)	Pou5f2 Sprm1	Mus musculus (Mouse)	329
Q6PCX7	Q6PCX7	reviewed	RGMA_MOUSE	Repulsive guidance molecule A (RGM domain family member A)	Rgma	Mus musculus (Mouse)	454
Q8BHH2	Q8BHH2	reviewed	RAB9B_MOUSE	Ras-related protein Rab-9B	Rab9b	Mus musculus (Mouse)	201
O09010	O09010	reviewed	LFNG_MOUSE	Beta-1,3-N-acetylglucosaminyltransferase lunatic fringe (EC 2.4.1.222) (O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase)	Lfng	Mus musculus (Mouse)	378
O70333	O70333	reviewed	CRIPT_MOUSE	Cysteine-rich PDZ-binding protein (Cysteine-rich interactor of PDZ three) (Cysteine-rich interactor of PDZ3)	Cript	Mus musculus (Mouse)	101
Q7TNF8	Q7TNF8	reviewed	RIMB1_MOUSE	Peripheral-type benzodiazepine receptor-associated protein 1 (PRAX-1) (Peripheral benzodiazepine receptor-interacting protein) (PBR-IP) (RIMS-binding protein 1) (RIM-BP1) (TSPO-associated protein 1)	Tspoap1 Bzrap1 Kiaa0612 Rbp1	Mus musculus (Mouse)	1846
Q9JK42	Q9JK42	reviewed	PDK2_MOUSE	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial (EC 2.7.11.2) (Pyruvate dehydrogenase kinase isoform 2) (PDH kinase 2)	Pdk2	Mus musculus (Mouse)	407
Q07563	Q07563	reviewed	COHA1_MOUSE	Collagen alpha-1(XVII) chain (180 kDa bullous pemphigoid antigen 2) (Bullous pemphigoid antigen 2) [Cleaved into: 120 kDa linear IgA disease antigen homolog]	Col17a1 Bp180 Bpag2	Mus musculus (Mouse)	1470
Q9CQS9	Q9CQS9	reviewed	HAUS2_MOUSE	HAUS augmin-like complex subunit 2 (Centrosomal protein of 27 kDa) (Cep27)	Haus2 Cep27	Mus musculus (Mouse)	234
Q9D0L4	Q9D0L4	reviewed	ADCK1_MOUSE	AarF domain-containing protein kinase 1 (EC 2.7.-.-)	Adck1	Mus musculus (Mouse)	525
Q99KN1	Q99KN1	reviewed	ARRD1_MOUSE	Arrestin domain-containing protein 1 (Alpha-arrestin 1)	Arrdc1	Mus musculus (Mouse)	434
Q5DU14	Q5DU14	reviewed	MYO16_MOUSE	Unconventional myosin-XVI (Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 3) (Unconventional myosin-16)	Myo16 Kiaa0865 Nyap3	Mus musculus (Mouse)	1919
Q9CYF5	Q9CYF5	reviewed	RCC1L_MOUSE	RCC1-like G exchanging factor-like protein (RCC1-like) (Williams-Beuren syndrome chromosomal region 16 protein homolog)	Rcc1l Wbscr16	Mus musculus (Mouse)	461
Q9D4H4	Q9D4H4	reviewed	AMOL1_MOUSE	Angiomotin-like protein 1 (junction-enriched and -associated protein) (JEAP)	Amotl1	Mus musculus (Mouse)	968
Q9ES89	Q9ES89	reviewed	EXTL2_MOUSE	Exostosin-like 2 (EC 2.4.1.223) (Alpha-1,4-N-acetylhexosaminyltransferase EXTL2) (Alpha-GalNAcT EXTL2) (EXT-related protein 2) (Glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase)	Extl2 Extr2	Mus musculus (Mouse)	330
O70576	O70576	reviewed	STAG3_MOUSE	Cohesin subunit SA-3 (SCC3 homolog 3) (Stromal antigen 3) (Stromalin-3)	Stag3	Mus musculus (Mouse)	1240
Q921I1	Q921I1	reviewed	TRFE_MOUSE	Serotransferrin (Transferrin) (Beta-1 metal-binding globulin) (Siderophilin)	Tf Trf	Mus musculus (Mouse)	697
Q921K8	Q921K8	reviewed	TCAF2_MOUSE	TRPM8 channel-associated factor 2 (TRP channel-associated factor 2)	Tcaf2 Fam115c Fam139a	Mus musculus (Mouse)	919
Q3TB48	Q3TB48	reviewed	TM104_MOUSE	Transmembrane protein 104	Tmem104	Mus musculus (Mouse)	496
Q9Z2A7	Q9Z2A7	reviewed	DGAT1_MOUSE	Diacylglycerol O-acyltransferase 1 (EC 2.3.1.20) (Acyl-CoA retinol O-fatty-acyltransferase) (ARAT) (Retinol O-fatty-acyltransferase) (EC 2.3.1.76) (Diglyceride acyltransferase)	Dgat1 Dgat	Mus musculus (Mouse)	498
Q9CQ82	Q9CQ82	reviewed	CENPR_MOUSE	Centromere protein R (CENP-R) (Nuclear receptor-interacting factor 3)	Itgb3bp Cenpr Nrif3	Mus musculus (Mouse)	176
Q7TME2	Q7TME2	reviewed	SPAG5_MOUSE	Sperm-associated antigen 5 (Mastrin) (Mitotic spindle-associated protein p126) (MAP126)	Spag5	Mus musculus (Mouse)	1165
Q9JJF3	Q9JJF3	reviewed	RIOX1_MOUSE	Ribosomal oxygenase 1 (Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66) (EC 1.14.11.27, EC 1.14.11.79)	Riox1 Mapjd No66 MNCb-7109	Mus musculus (Mouse)	603
Q8BHD8	Q8BHD8	reviewed	PCMD2_MOUSE	Protein-L-isoaspartate O-methyltransferase domain-containing protein 2	Pcmtd2	Mus musculus (Mouse)	359
E9Q236	E9Q236	reviewed	MRP4_MOUSE	ATP-binding cassette sub-family C member 4 (EC 7.6.2.-) (EC 7.6.2.2) (EC 7.6.2.3) (Multidrug resistance-associated protein 4)	Abcc4 Mrp4	Mus musculus (Mouse)	1325
Q9CY52	Q9CY52	reviewed	THG1_MOUSE	Probable tRNA(His) guanylyltransferase (EC 2.7.7.79) (tRNA-histidine guanylyltransferase)	Thg1l	Mus musculus (Mouse)	298
P82347	P82347	reviewed	SGCD_MOUSE	Delta-sarcoglycan (Delta-SG) (35 kDa dystrophin-associated glycoprotein) (35DAG)	Sgcd	Mus musculus (Mouse)	289
Q3U3F9	Q3U3F9	reviewed	GP160_MOUSE	Probable G-protein coupled receptor 160	Gpr160	Mus musculus (Mouse)	336
Q8C398	Q8C398	reviewed	PIGW_MOUSE	Phosphatidylinositol-glycan biosynthesis class W protein (PIG-W) (EC 2.3.-.-)	Pigw	Mus musculus (Mouse)	503
P53568	P53568	reviewed	CEBPG_MOUSE	CCAAT/enhancer-binding protein gamma (C/EBP gamma) (Granulocyte colony-stimulating factor promoter element 1-binding protein) (GPE1-BP) (GPE1-binding protein) (Immunoglobulin enhancer-binding protein 1) (IG/EBP-1)	Cebpg	Mus musculus (Mouse)	150
Q8C1Z7	Q8C1Z7	reviewed	BBS4_MOUSE	Bardet-Biedl syndrome 4 protein homolog	Bbs4	Mus musculus (Mouse)	520
Q9DCZ1	Q9DCZ1	reviewed	GMPR1_MOUSE	GMP reductase 1 (GMPR 1) (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase 1) (Guanosine monophosphate reductase 1)	Gmpr Gmpr1	Mus musculus (Mouse)	345
Q9R059	Q9R059	reviewed	FHL3_MOUSE	Four and a half LIM domains protein 3 (FHL-3) (Skeletal muscle LIM-protein 2) (SLIM-2)	Fhl3	Mus musculus (Mouse)	289
E9Q2M9	E9Q2M9	reviewed	WDFY4_MOUSE	WD repeat- and FYVE domain-containing protein 4	Wdfy4	Mus musculus (Mouse)	3183
P22777	P22777	reviewed	PAI1_MOUSE	Plasminogen activator inhibitor 1 (PAI) (PAI-1) (Endothelial plasminogen activator inhibitor) (Serpin E1)	Serpine1 Mr1 Pai1 Planh1	Mus musculus (Mouse)	402
Q9WV06	Q9WV06	reviewed	ANKR2_MOUSE	Ankyrin repeat domain-containing protein 2 (Skeletal muscle ankyrin repeat protein) (mArpp)	Ankrd2 Arpp	Mus musculus (Mouse)	328
Q62283	Q62283	reviewed	TSN7_MOUSE	Tetraspanin-7 (Tspan-7) (Cell surface glycoprotein A15) (PE31) (TALLA homolog) (Transmembrane 4 superfamily member 2) (CD antigen CD231)	Tspan7 Mxs1 Tm4sf2	Mus musculus (Mouse)	249
O54940	O54940	reviewed	BNIP2_MOUSE	BCL2/adenovirus E1B 19 kDa protein-interacting protein 2	Bnip2 Nip2l	Mus musculus (Mouse)	326
Q8BGR2	Q8BGR2	reviewed	LRC8D_MOUSE	Volume-regulated anion channel subunit LRRC8D (Leucine-rich repeat-containing protein 5) (Leucine-rich repeat-containing protein 8D)	Lrrc8d Lrrc5	Mus musculus (Mouse)	859
P86044	P86044	reviewed	ANO9_MOUSE	Anoctamin-9 (Transmembrane protein 16J)	Ano9 Tmem16j	Mus musculus (Mouse)	747
Q8C7M3	Q8C7M3	reviewed	TRIM9_MOUSE	E3 ubiquitin-protein ligase TRIM9 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRIM9) (Tripartite motif-containing protein 9)	Trim9 Kiaa0282	Mus musculus (Mouse)	817
B9EKR1	B9EKR1	reviewed	PTPRZ_MOUSE	Receptor-type tyrosine-protein phosphatase zeta (R-PTP-zeta) (EC 3.1.3.48)	Ptprz1	Mus musculus (Mouse)	2312
Q9D8N3	Q9D8N3	reviewed	TM86A_MOUSE	Lysoplasmalogenase-like protein TMEM86A (Transmembrane protein 86A)	Tmem86a	Mus musculus (Mouse)	241
Q69Z36	Q69Z36	reviewed	MEX3B_MOUSE	RNA-binding protein MEX3B (RING finger and KH domain-containing protein 3)	Mex3b Kiaa2009 Rkhd3	Mus musculus (Mouse)	601
O08586	O08586	reviewed	PTEN_MOUSE	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN (EC 3.1.3.16) (EC 3.1.3.48) (EC 3.1.3.67) (Mutated in multiple advanced cancers 1) (Phosphatase and tensin homolog)	Pten Mmac1	Mus musculus (Mouse)	403
Q6NVE9	Q6NVE9	reviewed	PPTC7_MOUSE	Protein phosphatase PTC7 homolog (EC 3.1.3.16) (T-cell activation protein phosphatase 2C) (TA-PP2C)	Pptc7 Tapp2c	Mus musculus (Mouse)	310
Q9JLK7	Q9JLK7	reviewed	CABP1_MOUSE	Calcium-binding protein 1 (CaBP1)	Cabp1	Mus musculus (Mouse)	227
Q6ZQ82	Q6ZQ82	reviewed	RHG26_MOUSE	Rho GTPase-activating protein 26 (Rho-type GTPase-activating protein 26)	Arhgap26 Kiaa0621	Mus musculus (Mouse)	814
Q8R4G6	Q8R4G6	reviewed	MGT5A_MOUSE	Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A (EC 2.4.1.155) (Alpha-mannoside beta-1,6-N-acetylglucosaminyltransferase) (GlcNAc-T V) (GNT-V) (Mannoside acetylglucosaminyltransferase 5) (N-acetylglucosaminyl-transferase V) [Cleaved into: Secreted alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A (Secreted beta-1,6-N-acetylglucosaminyltransferase V) (Secreted GNT-V)]	Mgat5	Mus musculus (Mouse)	740
A2A935	A2A935	reviewed	PRD16_MOUSE	Histone-lysine N-methyltransferase PRDM16 (EC 2.1.1.367) (PR domain zinc finger protein 16) (PR domain-containing protein 16) (Transcription factor MEL1) (MDS1/EVI1-like gene 1)	Prdm16 Kiaa1675 Mel1	Mus musculus (Mouse)	1275
Q6P5D4	Q6P5D4	reviewed	CP135_MOUSE	Centrosomal protein of 135 kDa (Cep135) (Centrosomal protein 4)	Cep135 Cep4 Kiaa0635	Mus musculus (Mouse)	1140
Q99PT9	Q99PT9	reviewed	KIF19_MOUSE	Kinesin-like protein KIF19	Kif19 Kif19a	Mus musculus (Mouse)	997
Q9EQT3	Q9EQT3	reviewed	RHOU_MOUSE	Rho-related GTP-binding protein RhoU (Rho GTPase-like protein ARHU) (Wnt-1 responsive Cdc42 homolog 1) (WRCH-1)	Rhou Arhu G28k Wrch1	Mus musculus (Mouse)	261
Q80TQ5	Q80TQ5	reviewed	PKHM2_MOUSE	Pleckstrin homology domain-containing family M member 2 (PH domain-containing family M member 2)	Plekhm2 Kiaa0842	Mus musculus (Mouse)	1018
O70400	O70400	reviewed	PDLI1_MOUSE	PDZ and LIM domain protein 1 (C-terminal LIM domain protein 1) (Elfin) (LIM domain protein CLP-36)	Pdlim1 Clim1	Mus musculus (Mouse)	327
P61080	P61080	reviewed	UB2D1_MOUSE	Ubiquitin-conjugating enzyme E2 D1 (EC 2.3.2.23) ((E3-independent) E2 ubiquitin-conjugating enzyme D1) (EC 2.3.2.24) (E2 ubiquitin-conjugating enzyme D1) (Ubiquitin carrier protein D1) (Ubiquitin-conjugating enzyme E2(17)KB 1) (Ubiquitin-conjugating enzyme E2-17 kDa 1) (Ubiquitin-protein ligase D1)	Ube2d1	Mus musculus (Mouse)	147
A2AIW0	A2AIW0	reviewed	ENTR1_MOUSE	Endosome-associated-trafficking regulator 1 (Serologically defined colon cancer antigen 3)	Entr1 Sdccag3	Mus musculus (Mouse)	432
Q6ZQ06	Q6ZQ06	reviewed	CE162_MOUSE	Centrosomal protein of 162 kDa (Cep162) (Protein QN1 homolog)	Cep162 Kiaa1009 Qn1	Mus musculus (Mouse)	1403
Q8BQ30	Q8BQ30	reviewed	PPR18_MOUSE	Phostensin (Protein phosphatase 1 F-actin cytoskeleton-targeting subunit) (Protein phosphatase 1 regulatory subunit 18)	Ppp1r18	Mus musculus (Mouse)	594
Q9CR70	Q9CR70	reviewed	LAGE3_MOUSE	EKC/KEOPS complex subunit Lage3 (ITBA2 protein homolog) (L antigen family member 3)	Lage3 Itba2	Mus musculus (Mouse)	148
Q61072	Q61072	reviewed	ADAM9_MOUSE	Disintegrin and metalloproteinase domain-containing protein 9 (ADAM 9) (EC 3.4.24.-) (Meltrin-gamma) (Metalloprotease/disintegrin/cysteine-rich protein 9) (Myeloma cell metalloproteinase)	Adam9 Kiaa0021 Mdc9 Mltng	Mus musculus (Mouse)	845
Q9CPW9	Q9CPW9	reviewed	MAP12_MOUSE	Methionine aminopeptidase 1D, mitochondrial (MAP 1D) (MetAP 1D) (EC 3.4.11.18) (Methionyl aminopeptidase type 1D, mitochondrial) (Peptidase M 1D)	Metap1d Map1d Metapl1 Mnpepl	Mus musculus (Mouse)	335
Q3TNL8	Q3TNL8	reviewed	IPRI_MOUSE	Inositol 1,4,5-trisphosphate receptor-interacting protein	Itprip Kiaa1754	Mus musculus (Mouse)	555
Q3UGP8	Q3UGP8	reviewed	AG10B_MOUSE	Putative Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase (EC 2.4.1.256) (Alpha-1,2-glucosyltransferase ALG10-A) (Alpha-2-glucosyltransferase ALG10-B) (Asparagine-linked glycosylation protein 10 homolog B)	Alg10b	Mus musculus (Mouse)	474
P61219	P61219	reviewed	RPAB2_MOUSE	DNA-directed RNA polymerases I, II, and III subunit RPABC2 (RNA polymerases I, II, and III subunit ABC2) (DNA-directed RNA polymerase II subunit F) (RPB6 homolog)	Polr2f	Mus musculus (Mouse)	127
P52734	P52734	reviewed	FGD1_MOUSE	FYVE, RhoGEF and PH domain-containing protein 1 (Faciogenital dysplasia 1 protein homolog) (Rho/Rac guanine nucleotide exchange factor FGD1) (Rho/Rac GEF) (Zinc finger FYVE domain-containing protein 3)	Fgd1	Mus musculus (Mouse)	960
Q8C966	Q8C966	reviewed	PF21B_MOUSE	PHD finger protein 21B	Phf21b	Mus musculus (Mouse)	487
Q8BMS4	Q8BMS4	reviewed	COQ3_MOUSE	Ubiquinone biosynthesis O-methyltransferase, mitochondrial (3-demethylubiquinol 3-O-methyltransferase) (EC 2.1.1.64) (Polyprenyldihydroxybenzoate methyltransferase) (EC 2.1.1.114)	Coq3	Mus musculus (Mouse)	370
Q7TPM5	Q7TPM5	reviewed	SACA9_MOUSE	Sperm acrosome-associated protein 9 (Acrosome and sperm tail protein) (MAST)	Spaca9	Mus musculus (Mouse)	168
Q80Y83	Q80Y83	reviewed	DIXC1_MOUSE	Dixin (Coiled-coil protein DIX1) (Coiled-coil-DIX1) (DIX domain-containing protein 1)	Dixdc1 Ccd1 Kiaa1735	Mus musculus (Mouse)	711
Q91VS8	Q91VS8	reviewed	FARP2_MOUSE	FERM, ARHGEF and pleckstrin domain-containing protein 2 (FERM domain including RhoGEF) (FIR) (FERM, RhoGEF and pleckstrin domain-containing protein 2)	Farp2 Kiaa0793	Mus musculus (Mouse)	1065
Q91WA3	Q91WA3	reviewed	HDA11_MOUSE	Histone deacetylase 11 (HD11) (EC 3.5.1.98)	Hdac11	Mus musculus (Mouse)	347
Q99MS3	Q99MS3	reviewed	MP17L_MOUSE	Mpv17-like protein (M-LP)	Mpv17l	Mus musculus (Mouse)	194
