From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
Q6PDC0	Q6PDC0	reviewed	RUN3B_MOUSE	RUN domain-containing protein 3B	Rundc3b Gm440	Mus musculus (Mouse)	408
Q9QUJ7	Q9QUJ7	reviewed	ACSL4_MOUSE	Long-chain-fatty-acid--CoA ligase 4 (EC 6.2.1.3) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain acyl-CoA synthetase 4) (LACS 4) (mACS4)	Acsl4 Acs4 Facl4	Mus musculus (Mouse)	711
Q9WUJ8	Q9WUJ8	reviewed	ORC6_MOUSE	Origin recognition complex subunit 6	Orc6 Orc6l	Mus musculus (Mouse)	262
Q8BRH4	Q8BRH4	reviewed	KMT2C_MOUSE	Histone-lysine N-methyltransferase 2C (Lysine N-methyltransferase 2C) (EC 2.1.1.364) (Myeloid/lymphoid or mixed-lineage leukemia protein 3 homolog)	Kmt2c Mll3	Mus musculus (Mouse)	4903
P0C027	P0C027	reviewed	NUD10_MOUSE	Diphosphoinositol polyphosphate phosphohydrolase 3-alpha (DIPP-3-alpha) (DIPP3-alpha) (EC 3.6.1.52) (Diadenosine 5',5'''-P1,P6-hexaphosphate hydrolase 3-alpha) (Diadenosine hexaphosphate hydrolase (AMP-forming)) (EC 3.6.1.60) (Nucleoside diphosphate-linked moiety X motif 10) (Nudix motif 10)	Nudt10 Dipp3a	Mus musculus (Mouse)	164
Q9Z2V5	Q9Z2V5	reviewed	HDAC6_MOUSE	Histone deacetylase 6 (HD6) (EC 3.5.1.98) (Histone deacetylase mHDA2) (Tubulin-lysine deacetylase HDAC6) (EC 3.5.1.-)	Hdac6	Mus musculus (Mouse)	1149
Q80WE4	Q80WE4	reviewed	KI20B_MOUSE	Kinesin-like protein KIF20B (Kinesin family member 20B) (Kinesin-related motor interacting with PIN1) (M-phase phosphoprotein 1) (MPP1)	Kif20b Mphosph1	Mus musculus (Mouse)	1774
Q9WUH1	Q9WUH1	reviewed	TM115_MOUSE	Transmembrane protein 115 (Protein PL6 homolog)	Tmem115 Pl6	Mus musculus (Mouse)	350
Q8BKI2	Q8BKI2	reviewed	TNR6B_MOUSE	Trinucleotide repeat-containing gene 6B protein	Tnrc6b Kiaa1093	Mus musculus (Mouse)	1810
Q62136	Q62136	reviewed	PTN21_MOUSE	Tyrosine-protein phosphatase non-receptor type 21 (EC 3.1.3.48) (Protein-tyrosine phosphatase PTP-RL10)	Ptpn21	Mus musculus (Mouse)	1176
Q9JHC9	Q9JHC9	reviewed	ELF2_MOUSE	ETS-related transcription factor Elf-2 (E74-like factor 2) (New ETS-related factor)	Elf2 Nerf	Mus musculus (Mouse)	593
A2AQW0	A2AQW0	reviewed	M3K15_MOUSE	Mitogen-activated protein kinase kinase kinase 15 (EC 2.7.11.25) (MAPK/ERK kinase kinase 15) (MEK kinase 15) (MEKK 15)	Map3k15	Mus musculus (Mouse)	1331
Q3TFK5	Q3TFK5	reviewed	GPTC4_MOUSE	G patch domain-containing protein 4	Gpatch4 Gpatc4	Mus musculus (Mouse)	415
Q9R0Q7	Q9R0Q7	reviewed	TEBP_MOUSE	Prostaglandin E synthase 3 (EC 5.3.99.3) (Cytosolic prostaglandin E2 synthase) (cPGES) (Hsp90 co-chaperone) (Progesterone receptor complex p23) (Sid 3177) (Telomerase-binding protein p23)	Ptges3 Sid3177 Tebp	Mus musculus (Mouse)	160
Q9R1K9	Q9R1K9	reviewed	CETN2_MOUSE	Centrin-2 (Caltractin isoform 1)	Cetn2 Calt	Mus musculus (Mouse)	172
Q60902	Q60902	reviewed	EP15R_MOUSE	Epidermal growth factor receptor substrate 15-like 1 (Epidermal growth factor receptor pathway substrate 15-related sequence) (Eps15-rs) (Eps15-related protein) (Eps15R)	Eps15l1 Eps15-rs Eps15R	Mus musculus (Mouse)	907
Q8CGE9	Q8CGE9	reviewed	RGS12_MOUSE	Regulator of G-protein signaling 12 (RGS12)	Rgs12	Mus musculus (Mouse)	1381
Q64337	Q64337	reviewed	SQSTM_MOUSE	Sequestosome-1 (STONE14) (Ubiquitin-binding protein p62)	Sqstm1 A170 STAP	Mus musculus (Mouse)	442
Q7TQK0	Q7TQK0	reviewed	CCNT2_MOUSE	Cyclin-T2 (CycT2)	Ccnt2	Mus musculus (Mouse)	723
P84099	P84099	reviewed	RL19_MOUSE	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)	Rpl19	Mus musculus (Mouse)	196
Q6PZE0	Q6PZE0	reviewed	MUC19_MOUSE	Mucin-19 (MUC-19) (Gel-forming secreted mucin-19) (Sublingual apomucin)	Muc19	Mus musculus (Mouse)	7524
Q5DTM8	Q5DTM8	reviewed	BRE1A_MOUSE	E3 ubiquitin-protein ligase BRE1A (BRE1-A) (EC 2.3.2.27) (RING finger protein 20) (RING-type E3 ubiquitin transferase BRE1A)	Rnf20 Bre1a Kiaa4116	Mus musculus (Mouse)	973
Q9Z0V7	Q9Z0V7	reviewed	TI17B_MOUSE	Mitochondrial import inner membrane translocase subunit Tim17-B	Timm17b Tim17b	Mus musculus (Mouse)	172
Q8BZ03	Q8BZ03	reviewed	KPCD2_MOUSE	Serine/threonine-protein kinase D2 (EC 2.7.11.13) (nPKC-D2)	Prkd2	Mus musculus (Mouse)	875
Q6ZQ06	Q6ZQ06	reviewed	CE162_MOUSE	Centrosomal protein of 162 kDa (Cep162) (Protein QN1 homolog)	Cep162 Kiaa1009 Qn1	Mus musculus (Mouse)	1403
Q505F5	Q505F5	reviewed	LRC47_MOUSE	Leucine-rich repeat-containing protein 47	Lrrc47 Kiaa1185	Mus musculus (Mouse)	581
Q6PB44	Q6PB44	reviewed	PTN23_MOUSE	Tyrosine-protein phosphatase non-receptor type 23 (EC 3.1.3.48)	Ptpn23 Kiaa1471	Mus musculus (Mouse)	1692
Q99MN1	Q99MN1	reviewed	SYK_MOUSE	Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)	Kars1 Kars	Mus musculus (Mouse)	595
Q640N2	Q640N2	reviewed	AR13B_MOUSE	ADP-ribosylation factor-like protein 13B (ADP-ribosylation factor-like protein 2-like 1) (ARL2-like protein 1) (Protein hennin)	Arl13b Arl2l1	Mus musculus (Mouse)	427
P57784	P57784	reviewed	RU2A_MOUSE	U2 small nuclear ribonucleoprotein A' (U2 snRNP A')	Snrpa1	Mus musculus (Mouse)	255
Q80UM3	Q80UM3	reviewed	NAA15_MOUSE	N-alpha-acetyltransferase 15, NatA auxiliary subunit (N-terminal acetyltransferase 1) (NMDA receptor-regulated protein 1) (Protein tubedown-1)	Naa15 Narg1 Nat1 Tbdn-1 Tubedown	Mus musculus (Mouse)	865
Q6P549	Q6P549	reviewed	SHIP2_MOUSE	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2 (EC 3.1.3.86) (Inositol polyphosphate phosphatase-like protein 1) (INPPL-1) (Protein 51C) (SH2 domain-containing inositol 5'-phosphatase 2) (SH2 domain-containing inositol phosphatase 2) (SHIP-2)	Inppl1 Ship2	Mus musculus (Mouse)	1257
Q8K1A6	Q8K1A6	reviewed	C2D1A_MOUSE	Coiled-coil and C2 domain-containing protein 1A (Five prime repressor element under dual repression-binding protein 1) (FRE under dual repression-binding protein 1) (Freud-1)	Cc2d1a	Mus musculus (Mouse)	943
P63024	P63024	reviewed	VAMP3_MOUSE	Vesicle-associated membrane protein 3 (VAMP-3) (Cellubrevin) (CEB) (Synaptobrevin-3)	Vamp3 Syb3	Mus musculus (Mouse)	103
Q60953	Q60953	reviewed	PML_MOUSE	Protein PML	Pml	Mus musculus (Mouse)	885
Q8K245	Q8K245	reviewed	UVRAG_MOUSE	UV radiation resistance-associated protein	Uvrag Uvrag1	Mus musculus (Mouse)	698
Q71FD5	Q71FD5	reviewed	ZNRF2_MOUSE	E3 ubiquitin-protein ligase ZNRF2 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase ZNRF2) (Zinc/RING finger protein 2)	Znrf2	Mus musculus (Mouse)	238
Q9EPU0	Q9EPU0	reviewed	RENT1_MOUSE	Regulator of nonsense transcripts 1 (EC 3.6.4.12) (EC 3.6.4.13) (ATP-dependent helicase RENT1) (Nonsense mRNA reducing factor 1) (NORF1) (Up-frameshift suppressor 1 homolog) (mUpf1)	Upf1 Rent1	Mus musculus (Mouse)	1124
P61375	P61375	reviewed	LHX5_MOUSE	LIM/homeobox protein Lhx5 (LIM homeobox protein 5)	Lhx5	Mus musculus (Mouse)	402
Q5DU05	Q5DU05	reviewed	CE164_MOUSE	Centrosomal protein of 164 kDa (Cep164)	Cep164 Kiaa1052	Mus musculus (Mouse)	1446
Q64010	Q64010	reviewed	CRK_MOUSE	Adapter molecule crk (Proto-oncogene c-Crk) (p38)	Crk Crko	Mus musculus (Mouse)	304
Q9CQF4	Q9CQF4	reviewed	MRES1_MOUSE	Mitochondrial transcription rescue factor 1	Mtres1	Mus musculus (Mouse)	240
P41230	P41230	reviewed	KDM5C_MOUSE	Lysine-specific demethylase 5C (EC 1.14.11.67) (Histone demethylase JARID1C) (Jumonji/ARID domain-containing protein 1C) (Protein SmcX) (Protein Xe169) ([histone H3]-trimethyl-L-lysine(4) demethylase 5C)	Kdm5c Jarid1c Kiaa0234 Smcx Xe169	Mus musculus (Mouse)	1554
Q8K070	Q8K070	reviewed	SAM14_MOUSE	Sterile alpha motif domain-containing protein 14 (SAM domain-containing protein 14)	Samd14	Mus musculus (Mouse)	417
Q99K74	Q99K74	reviewed	MED24_MOUSE	Mediator of RNA polymerase II transcription subunit 24 (Mediator complex subunit 24) (Thyroid hormone receptor-associated protein 4) (Thyroid hormone receptor-associated protein complex 100 kDa component) (Trap100) (mTRAP100)	Med24 D11Ertd307e Thrap4 Trap100	Mus musculus (Mouse)	987
Q8VE92	Q8VE92	reviewed	RBM4B_MOUSE	RNA-binding protein 4B (RNA-binding motif protein 30) (RNA-binding motif protein 4B) (RNA-binding protein 30)	Rbm4b Rbm30	Mus musculus (Mouse)	357
Q9DB42	Q9DB42	reviewed	ZN593_MOUSE	Zinc finger protein 593 (Zinc finger protein T86)	Znf593 Zfp593	Mus musculus (Mouse)	134
Q78PY7	Q78PY7	reviewed	SND1_MOUSE	Staphylococcal nuclease domain-containing protein 1 (EC 3.1.31.1) (100 kDa coactivator) (p100 co-activator)	Snd1	Mus musculus (Mouse)	910
Q99KR6	Q99KR6	reviewed	RNF34_MOUSE	E3 ubiquitin-protein ligase RNF34 (EC 2.3.2.27) (Phafin-1) (RING finger protein 34) (RING-type E3 ubiquitin transferase RNF34)	Rnf34	Mus musculus (Mouse)	376
P97817	P97817	reviewed	CDR2_MOUSE	Cerebellar degeneration-related protein 2	Cdr2	Mus musculus (Mouse)	455
Q8BG05	Q8BG05	reviewed	ROA3_MOUSE	Heterogeneous nuclear ribonucleoprotein A3 (hnRNP A3)	Hnrnpa3 Hnrpa3	Mus musculus (Mouse)	379
O54785	O54785	reviewed	LIMK2_MOUSE	LIM domain kinase 2 (LIMK-2) (EC 2.7.11.1)	Limk2	Mus musculus (Mouse)	638
P62137	P62137	reviewed	PP1A_MOUSE	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit (PP-1A) (EC 3.1.3.16)	Ppp1ca Ppp1a	Mus musculus (Mouse)	330
P59328	P59328	reviewed	WDHD1_MOUSE	WD repeat and HMG-box DNA-binding protein 1 (Acidic nucleoplasmic DNA-binding protein 1) (And-1)	Wdhd1 And1	Mus musculus (Mouse)	1117
Q5BL07	Q5BL07	reviewed	PEX1_MOUSE	Peroxisomal ATPase PEX1 (EC 3.6.4.-) (Peroxin-1) (Peroxisome biogenesis factor 1)	Pex1	Mus musculus (Mouse)	1284
Q8BSN5	Q8BSN5	reviewed	PHF23_MOUSE	PHD finger protein 23 (PDH-containing protein JUNE-1)	Phf23	Mus musculus (Mouse)	401
Q56A08	Q56A08	reviewed	GPKOW_MOUSE	G-patch domain and KOW motifs-containing protein (Protein MOS2 homolog)	Gpkow	Mus musculus (Mouse)	488
O09044	O09044	reviewed	SNP23_MOUSE	Synaptosomal-associated protein 23 (SNAP-23) (Syndet) (Vesicle-membrane fusion protein SNAP-23)	Snap23 Sndt	Mus musculus (Mouse)	210
Q9CY16	Q9CY16	reviewed	RT28_MOUSE	Small ribosomal subunit protein bS1m (28S ribosomal protein S28, mitochondrial) (MRP-S28) (S28mt)	Mrps28	Mus musculus (Mouse)	186
Q6NS59	Q6NS59	reviewed	F135A_MOUSE	Protein FAM135A	Fam135a	Mus musculus (Mouse)	1506
Q8VCZ7	Q8VCZ7	reviewed	ZBT7C_MOUSE	Zinc finger and BTB domain-containing protein 7C (Zinc finger and BTB domain-containing protein 36)	Zbtb7c Zbtb36	Mus musculus (Mouse)	619
Q9WVS8	Q9WVS8	reviewed	MK07_MOUSE	Mitogen-activated protein kinase 7 (MAP kinase 7) (MAPK 7) (EC 2.7.11.24) (Big MAP kinase 1) (BMK-1) (Extracellular signal-regulated kinase 5) (ERK-5)	Mapk7 Bmk1 Erk5	Mus musculus (Mouse)	806
Q7M6Y2	Q7M6Y2	reviewed	SOX11_MOUSE	Transcription factor SOX-11	Sox11 Sox-11	Mus musculus (Mouse)	395
Q921M3	Q921M3	reviewed	SF3B3_MOUSE	Splicing factor 3B subunit 3 (Pre-mRNA-splicing factor SF3b 130 kDa subunit) (SF3b130) (Spliceosome-associated protein 130) (SAP 130)	Sf3b3 Kiaa0017	Mus musculus (Mouse)	1217
P59941	P59941	reviewed	SIR6_MOUSE	NAD-dependent protein deacylase sirtuin-6 (EC 2.3.1.-) (NAD-dependent protein deacetylase sirtuin-6) (EC 2.3.1.286) (Protein mono-ADP-ribosyltransferase sirtuin-6) (EC 2.4.2.-) (Regulatory protein SIR2 homolog 6) (mSIRT6) (SIR2-like protein 6)	Sirt6 Sir2l6	Mus musculus (Mouse)	334
O55060	O55060	reviewed	TPMT_MOUSE	Thiopurine S-methyltransferase (EC 2.1.1.67) (Thiopurine methyltransferase)	Tpmt	Mus musculus (Mouse)	240
Q6PIC6	Q6PIC6	reviewed	AT1A3_MOUSE	Sodium/potassium-transporting ATPase subunit alpha-3 (Na(+)/K(+) ATPase alpha-3 subunit) (EC 7.2.2.13) (Na(+)/K(+) ATPase alpha(III) subunit) (Sodium pump subunit alpha-3)	Atp1a3	Mus musculus (Mouse)	1013
Q8K2W3	Q8K2W3	reviewed	TXD11_MOUSE	Thioredoxin domain-containing protein 11	Txndc11	Mus musculus (Mouse)	948
Q6P5G6	Q6P5G6	reviewed	UBXN7_MOUSE	UBX domain-containing protein 7	Ubxn7 Kiaa0794 Ubxd7	Mus musculus (Mouse)	467
Q78PG9	Q78PG9	reviewed	CCD25_MOUSE	Coiled-coil domain-containing protein 25	Ccdc25	Mus musculus (Mouse)	208
Q61286	Q61286	reviewed	HTF4_MOUSE	Transcription factor 12 (TCF-12) (Class A helix-loop-helix transcription factor ME1) (DNA-binding protein HTF4) (E-box-binding protein) (Transcription factor HTF-4)	Tcf12 Alf1 Meb	Mus musculus (Mouse)	706
Q9DB96	Q9DB96	reviewed	NGDN_MOUSE	Neuroguidin (EIF4E-binding protein)	Ngdn Ngd	Mus musculus (Mouse)	315
Q9JKP8	Q9JKP8	reviewed	CHRC1_MOUSE	Chromatin accessibility complex protein 1 (CHRAC-1) (DNA polymerase epsilon subunit p15) (NF-YC-like protein) (YC-like protein 1) (YCL1)	Chrac1	Mus musculus (Mouse)	129
Q9D6Z1	Q9D6Z1	reviewed	NOP56_MOUSE	Nucleolar protein 56 (Nucleolar protein 5A)	Nop56 Nol5a	Mus musculus (Mouse)	580
O70251	O70251	reviewed	EF1B_MOUSE	Elongation factor 1-beta (EF-1-beta)	Eef1b Eef1b2	Mus musculus (Mouse)	225
Q1HFZ0	Q1HFZ0	reviewed	NSUN2_MOUSE	RNA cytosine C(5)-methyltransferase NSUN2 (EC 2.1.1.-) (Myc-induced SUN domain-containing protein) (Misu) (NOL1/NOP2/Sun domain family member 2) (mRNA cytosine C(5)-methyltransferase) (EC 2.1.1.-) (tRNA cytosine C(5)-methyltransferase) (EC 2.1.1.-, EC 2.1.1.203)	Nsun2 D13Wsu123e Misu	Mus musculus (Mouse)	757
Q99L90	Q99L90	reviewed	MCRS1_MOUSE	Microspherule protein 1 (58 kDa microspherule protein)	Mcrs1 Msp58	Mus musculus (Mouse)	462
Q8K4P0	Q8K4P0	reviewed	WDR33_MOUSE	pre-mRNA 3' end processing protein WDR33 (WD repeat-containing protein 33) (WD repeat-containing protein of 146 kDa)	Wdr33 Wdc146	Mus musculus (Mouse)	1330
P84091	P84091	reviewed	AP2M1_MOUSE	AP-2 complex subunit mu (AP-2 mu chain) (Adaptor protein complex AP-2 subunit mu) (Adaptor-related protein complex 2 subunit mu) (Clathrin assembly protein complex 2 mu medium chain) (Clathrin coat assembly protein AP50) (Clathrin coat-associated protein AP50) (Mu2-adaptin) (Plasma membrane adaptor AP-2 50 kDa protein)	Ap2m1 Clapm1	Mus musculus (Mouse)	435
Q3TQI7	Q3TQI7	reviewed	TLS1_MOUSE	Splicing factor C9orf78 homolog		Mus musculus (Mouse)	289
Q9DCL8	Q9DCL8	reviewed	IPP2_MOUSE	Protein phosphatase inhibitor 2 (IPP-2)	Ppp1r2	Mus musculus (Mouse)	206
O88487	O88487	reviewed	DC1I2_MOUSE	Cytoplasmic dynein 1 intermediate chain 2 (Cytoplasmic dynein intermediate chain 2) (Dynein intermediate chain 2, cytosolic) (DH IC-2)	Dync1i2 Dnci2 Dncic2	Mus musculus (Mouse)	612
Q8CCJ9	Q8CCJ9	reviewed	P20L1_MOUSE	PHD finger protein 20-like protein 1	Phf20l1	Mus musculus (Mouse)	1013
E9Q8D0	E9Q8D0	reviewed	DJC21_MOUSE	DnaJ homolog subfamily C member 21	Dnajc21	Mus musculus (Mouse)	531
O55022	O55022	reviewed	PGRC1_MOUSE	Membrane-associated progesterone receptor component 1 (mPR)	Pgrmc1 Pgrmc	Mus musculus (Mouse)	195
Q3THG9	Q3THG9	reviewed	AASD1_MOUSE	Alanyl-tRNA editing protein Aarsd1 (Alanyl-tRNA deacylase alaX) (AlaX) (AlaXp-II) (Alanyl-tRNA synthetase domain-containing protein 1)	Aarsd1 Alax	Mus musculus (Mouse)	412
O70166	O70166	reviewed	STMN3_MOUSE	Stathmin-3 (Hippocampus abundant transcript 3) (SCG10-like protein) (SCG10-related protein HiAT3)	Stmn3 Sclip	Mus musculus (Mouse)	180
Q3U3N6	Q3U3N6	reviewed	AP4AT_MOUSE	AP-4 complex accessory subunit Tepsin (ENTH domain-containing protein 2)	Tepsin Enthd2	Mus musculus (Mouse)	573
Q99P31	Q99P31	reviewed	HPBP1_MOUSE	Hsp70-binding protein 1 (HspBP1) (Heat shock protein-binding protein 1) (Hsp70-interacting protein 1)	Hspbp1 Hspbp	Mus musculus (Mouse)	357
Q60778	Q60778	reviewed	IKBB_MOUSE	NF-kappa-B inhibitor beta (NF-kappa-BIB) (I-kappa-B-beta) (IkB-B) (IkB-beta) (IkappaBbeta)	Nfkbib Ikbb	Mus musculus (Mouse)	359
Q61127	Q61127	reviewed	NAB2_MOUSE	NGFI-A-binding protein 2 (EGR-1-binding protein 2)	Nab2	Mus musculus (Mouse)	525
Q8K3H0	Q8K3H0	reviewed	DP13A_MOUSE	DCC-interacting protein 13-alpha (Dip13-alpha) (Adapter protein containing PH domain, PTB domain and leucine zipper motif 1)	Appl1 Dip13a Kiaa1428	Mus musculus (Mouse)	707
Q59J78	Q59J78	reviewed	NDUF2_MOUSE	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2 (Mimitin) (Myc-induced mitochondrial protein) (MMTN) (NDUFA12-like protein)	Ndufaf2 Ndufa12l	Mus musculus (Mouse)	168
Q9QWY8	Q9QWY8	reviewed	ASAP1_MOUSE	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 (130 kDa phosphatidylinositol 4,5-bisphosphate-dependent ARF1 GTPase-activating protein) (ADP-ribosylation factor-directed GTPase-activating protein 1) (ARF GTPase-activating protein 1) (Development and differentiation-enhancing factor 1) (DEF-1) (Differentiation-enhancing factor 1) (PIP2-dependent ARF1 GAP)	Asap1 Ddef1 Kiaa1249 Shag1	Mus musculus (Mouse)	1147
O88888	O88888	reviewed	APBA3_MOUSE	Amyloid-beta A4 precursor protein-binding family A member 3 (Adapter protein X11gamma) (Neuron-specific X11L2 protein) (Neuronal Munc18-1-interacting protein 3) (Mint-3)	Apba3 Mint3	Mus musculus (Mouse)	571
Q7TNF9	Q7TNF9	reviewed	F117A_MOUSE	Protein FAM117A	Fam117a	Mus musculus (Mouse)	451
Q9CW03	Q9CW03	reviewed	SMC3_MOUSE	Structural maintenance of chromosomes protein 3 (SMC protein 3) (SMC-3) (Basement membrane-associated chondroitin proteoglycan) (Bamacan) (Chondroitin sulfate proteoglycan 6) (Chromosome segregation protein SmcD) (Mad member-interacting protein 1)	Smc3 Bam Bmh Cspg6 Mmip1 Smc3l1 Smcd	Mus musculus (Mouse)	1217
Q9JJ11	Q9JJ11	reviewed	TACC3_MOUSE	Transforming acidic coiled-coil-containing protein 3 (ARNT-interacting protein)	Tacc3 Aint	Mus musculus (Mouse)	631
P53762	P53762	reviewed	ARNT_MOUSE	Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)	Arnt	Mus musculus (Mouse)	791
Q8C079	Q8C079	reviewed	STRP1_MOUSE	Striatin-interacting protein 1 (Protein FAM40A)	Strip1 Fam40a Kiaa1761	Mus musculus (Mouse)	837
Q63ZV0	Q63ZV0	reviewed	INSM1_MOUSE	Insulinoma-associated protein 1 (Zinc finger protein IA-1)	Insm1 Ia1	Mus musculus (Mouse)	521
Q8BXR1	Q8BXR1	reviewed	S7A14_MOUSE	Probable cationic amino acid transporter (Solute carrier family 7 member 14)	Slc7a14 Kiaa1613	Mus musculus (Mouse)	771
Q8BH66	Q8BH66	reviewed	ATLA1_MOUSE	Atlastin-1 (EC 3.6.5.-) (Spastic paraplegia 3A homolog)	Atl1 Spg3a	Mus musculus (Mouse)	558
P35582	P35582	reviewed	FOXA1_MOUSE	Hepatocyte nuclear factor 3-alpha (HNF-3-alpha) (HNF-3A) (Forkhead box protein A1)	Foxa1 Hnf3a Tcf-3a Tcf3a	Mus musculus (Mouse)	468
Q99LF1	Q99LF1	reviewed	AKIR1_MOUSE	Akirin-1 (protein mighty)	Akirin1 Mighty MNCb-2831	Mus musculus (Mouse)	191
Q9Z0R6	Q9Z0R6	reviewed	ITSN2_MOUSE	Intersectin-2 (EH domain and SH3 domain regulator of endocytosis 2) (EH and SH3 domains protein 2) (SH3 domain-containing protein 1B)	Itsn2 Ese2 Sh3d1B	Mus musculus (Mouse)	1659
Q9JIF9	Q9JIF9	reviewed	MYOTI_MOUSE	Myotilin (Myofibrillar titin-like Ig domains protein) (Titin immunoglobulin domain protein)	Myot Myo Ttid	Mus musculus (Mouse)	496
P70362	P70362	reviewed	UFD1_MOUSE	Ubiquitin recognition factor in ER-associated degradation protein 1 (Ubiquitin fusion degradation protein 1 homolog) (UB fusion protein 1)	Ufd1 Ufd1l	Mus musculus (Mouse)	307
Q3UE17	Q3UE17	reviewed	MEX3D_MOUSE	RNA-binding protein MEX3D (RING finger and KH domain-containing protein 1)	Mex3d Rkhd1	Mus musculus (Mouse)	643
O70480	O70480	reviewed	VAMP4_MOUSE	Vesicle-associated membrane protein 4 (VAMP-4)	Vamp4	Mus musculus (Mouse)	141
Q80W00	Q80W00	reviewed	PP1RA_MOUSE	Serine/threonine-protein phosphatase 1 regulatory subunit 10 (MHC class I region proline-rich protein CAT53)	Ppp1r10 Cat53 Pnuts	Mus musculus (Mouse)	888
Q9CX97	Q9CX97	reviewed	WDR55_MOUSE	WD repeat-containing protein 55	Wdr55	Mus musculus (Mouse)	388
Q3U3T8	Q3U3T8	reviewed	WDR62_MOUSE	WD repeat-containing protein 62	Wdr62	Mus musculus (Mouse)	1523
Q62446	Q62446	reviewed	FKBP3_MOUSE	Peptidyl-prolyl cis-trans isomerase FKBP3 (PPIase FKBP3) (EC 5.2.1.8) (25 kDa FK506-binding protein) (25 kDa FKBP) (FKBP-25) (FK506-binding protein 3) (FKBP-3) (Immunophilin FKBP25) (Rapamycin-selective 25 kDa immunophilin) (Rotamase)	Fkbp3 Fkbp25	Mus musculus (Mouse)	224
Q5RL79	Q5RL79	reviewed	KTAP2_MOUSE	Keratinocyte-associated protein 2 (KCP-2) (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit KCP2) (Oligosaccharyl transferase subunit KCP2)	Krtcap2	Mus musculus (Mouse)	136
Q61701	Q61701	reviewed	ELAV4_MOUSE	ELAV-like protein 4 (Hu-antigen D) (HuD) (Paraneoplastic encephalomyelitis antigen HuD)	Elavl4 Hud	Mus musculus (Mouse)	385
Q6P4S6	Q6P4S6	reviewed	SIK3_MOUSE	Serine/threonine-protein kinase SIK3 (EC 2.7.11.1) (Salt-inducible kinase 3) (SIK-3) (Serine/threonine-protein kinase QSK)	Sik3 Kiaa0999 Qsk	Mus musculus (Mouse)	1369
O89110	O89110	reviewed	CASP8_MOUSE	Caspase-8 (CASP-8) (EC 3.4.22.61) [Cleaved into: Caspase-8 subunit p18; Caspase-8 subunit p10]	Casp8	Mus musculus (Mouse)	480
Q6ZPG2	Q6ZPG2	reviewed	WDR90_MOUSE	WD repeat-containing protein 90	Wdr90 Kiaa1924	Mus musculus (Mouse)	1874
Q3URD3	Q3URD3	reviewed	SLMAP_MOUSE	Sarcolemmal membrane-associated protein (Sarcolemmal-associated protein)	Slmap Kiaa1601 Slap	Mus musculus (Mouse)	845
P09411	P09411	reviewed	PGK1_MOUSE	Phosphoglycerate kinase 1 (EC 2.7.2.3)	Pgk1 Pgk-1	Mus musculus (Mouse)	417
Q9CQ20	Q9CQ20	reviewed	M1IP1_MOUSE	Mid1-interacting protein 1 (Gastrulation-specific G12-like protein) (Mid1-interacting G12-like protein) (Protein STRAIT11499 homolog) (Spot 14-related protein) (S14R) (Spot 14-R)	Mid1ip1 Mig12	Mus musculus (Mouse)	182
Q8BLQ7	Q8BLQ7	reviewed	CTR4_MOUSE	Cationic amino acid transporter 4 (CAT-4) (CAT4) (Solute carrier family 7 member 4)	Slc7a4	Mus musculus (Mouse)	635
P97393	P97393	reviewed	RHG05_MOUSE	Rho GTPase-activating protein 5 (Rho-type GTPase-activating protein 5) (p190-B)	Arhgap5 Rhogap5	Mus musculus (Mouse)	1503
Q64127	Q64127	reviewed	TIF1A_MOUSE	Transcription intermediary factor 1-alpha (TIF1-alpha) (EC 2.3.2.27) (E3 ubiquitin-protein ligase Trim24) (RING-type E3 ubiquitin transferase TIF1-alpha) (Tripartite motif-containing protein 24)	Trim24 Tif1 Tif1a	Mus musculus (Mouse)	1051
Q6P8I4	Q6P8I4	reviewed	PCNP_MOUSE	PEST proteolytic signal-containing nuclear protein (PCNP) (PEST-containing nuclear protein)	Pcnp	Mus musculus (Mouse)	178
Q9D6J3	Q9D6J3	reviewed	YJU2_MOUSE	Splicing factor YJU2 (Coiled-coil domain-containing protein 94)	Yju2 Ccdc94	Mus musculus (Mouse)	314
Q8BGK6	Q8BGK6	reviewed	YLAT2_MOUSE	Y+L amino acid transporter 2 (Solute carrier family 7 member 6) (y(+)L-type amino acid transporter 2) (Y+LAT2) (y+LAT-2)	Slc7a6 Kiaa0245	Mus musculus (Mouse)	515
Q9D2U5	Q9D2U5	reviewed	LSMD1_MOUSE	N-alpha-acetyltransferase 38, NatC auxiliary subunit (LSM domain-containing protein 1)	Naa38 Lsmd1	Mus musculus (Mouse)	125
