From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
P58801	P58801	reviewed	RIPK2_MOUSE	Receptor-interacting serine/threonine-protein kinase 2 (EC 2.7.11.1) (Receptor-interacting protein 2) (Tyrosine-protein kinase RIPK2) (EC 2.7.10.2)	Ripk2 Rip2	Mus musculus (Mouse)	539
A2BE28	A2BE28	reviewed	LAS1L_MOUSE	Ribosomal biogenesis protein LAS1L (Protein LAS1 homolog)	Las1l	Mus musculus (Mouse)	776
Q8C0M0	Q8C0M0	reviewed	WDR59_MOUSE	GATOR complex protein WDR59 (CUL4- and DDB1-associated WDR protein 12) (WD repeat-containing protein 59)	Wdr59 Cdw12 Kiaa1923	Mus musculus (Mouse)	992
P07607	P07607	reviewed	TYSY_MOUSE	Thymidylate synthase (TS) (TSase) (EC 2.1.1.45)	Tyms	Mus musculus (Mouse)	307
Q9R1S8	Q9R1S8	reviewed	CAN7_MOUSE	Calpain-7 (EC 3.4.22.-) (PalB homolog) (PalBH)	Capn7 Palbh	Mus musculus (Mouse)	813
Q8CHP0	Q8CHP0	reviewed	ZC3H3_MOUSE	Zinc finger CCCH domain-containing protein 3 (Smad-interacting CPSF-like factor)	Zc3h3 Kiaa0150 Smicl Zc3hdc3 Zfp623	Mus musculus (Mouse)	950
Q9D071	Q9D071	reviewed	MMS19_MOUSE	MMS19 nucleotide excision repair protein homolog (MET18 homolog) (MMS19-like protein)	Mms19 Mms19l	Mus musculus (Mouse)	1031
Q9WTI7	Q9WTI7	reviewed	MYO1C_MOUSE	Unconventional myosin-Ic (Myosin I beta) (MMI-beta) (MMIb)	Myo1c	Mus musculus (Mouse)	1063
P20444	P20444	reviewed	KPCA_MOUSE	Protein kinase C alpha type (PKC-A) (PKC-alpha) (EC 2.7.11.13)	Prkca Pkca	Mus musculus (Mouse)	672
Q04573	Q04573	reviewed	NPY1R_MOUSE	Neuropeptide Y receptor type 1 (NPY1-R)	Npy1r	Mus musculus (Mouse)	382
Q8C5L6	Q8C5L6	reviewed	INP5K_MOUSE	Inositol polyphosphate 5-phosphatase K (EC 3.1.3.56) (Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase) (EC 3.1.3.86) (Phosphatidylinositol-4,5-bisphosphate 5-phosphatase) (EC 3.1.3.36) (Skeletal muscle and kidney-enriched inositol phosphatase)	Inpp5k Pps Skip	Mus musculus (Mouse)	468
P70208	P70208	reviewed	PLXA3_MOUSE	Plexin-A3	Plxna3	Mus musculus (Mouse)	1872
O54791	O54791	reviewed	MAFF_MOUSE	Transcription factor MafF (V-maf musculoaponeurotic fibrosarcoma oncogene homolog F)	Maff	Mus musculus (Mouse)	156
Q03173	Q03173	reviewed	ENAH_MOUSE	Protein enabled homolog (NPC-derived proline-rich protein 1) (NDPP-1)	Enah Mena Ndpp1	Mus musculus (Mouse)	802
Q80SY5	Q80SY5	reviewed	PR38B_MOUSE	Pre-mRNA-splicing factor 38B	Prpf38b	Mus musculus (Mouse)	542
Q6ZPR5	Q6ZPR5	reviewed	NSMA3_MOUSE	Sphingomyelin phosphodiesterase 4 (EC 3.1.4.12) (Neutral sphingomyelinase 3) (nSMase-3) (nSMase3) (Neutral sphingomyelinase III)	Smpd4 Kiaa1418	Mus musculus (Mouse)	823
Q149T7	Q149T7	reviewed	PPM1J_MOUSE	Protein phosphatase 1J (EC 3.1.3.16) (Protein phosphatase 2C isoform zeta) (PP2C-zeta)	Ppm1j Ppp2cz	Mus musculus (Mouse)	507
Q8R1N4	Q8R1N4	reviewed	NUDC3_MOUSE	NudC domain-containing protein 3	Nudcd3 Kiaa1068	Mus musculus (Mouse)	363
Q9Z0R9	Q9Z0R9	reviewed	FADS2_MOUSE	Acyl-CoA 6-desaturase (EC 1.14.19.3) (Delta(6) fatty acid desaturase) (D6D) (Delta(6) desaturase) (Delta-6 desaturase) (Fatty acid desaturase 2)	Fads2 Fadsd2	Mus musculus (Mouse)	444
Q99MS7	Q99MS7	reviewed	EH1L1_MOUSE	EH domain-binding protein 1-like protein 1 (Tangerin)	Ehbp1l1	Mus musculus (Mouse)	1716
Q03717	Q03717	reviewed	KCNB1_MOUSE	Potassium voltage-gated channel subfamily B member 1 (Voltage-gated potassium channel subunit Kv2.1) (mShab)	Kcnb1	Mus musculus (Mouse)	857
Q8C0R9	Q8C0R9	reviewed	LRRD1_MOUSE	Leucine-rich repeat and death domain-containing protein 1	Lrrd1	Mus musculus (Mouse)	853
Q9D0L1	Q9D0L1	reviewed	ZBED3_MOUSE	Zinc finger BED domain-containing protein 3 (Axin-interacting protein)	Zbed3	Mus musculus (Mouse)	228
Q68FG3	Q68FG3	reviewed	SPT2_MOUSE	Protein SPT2 homolog (SPT2 domain-containing protein 1)	Spty2d1	Mus musculus (Mouse)	682
P23249	P23249	reviewed	MOV10_MOUSE	Putative helicase MOV-10 (EC 3.6.4.13) (Moloney leukemia virus 10 protein)	Mov10 Gb110	Mus musculus (Mouse)	1004
Q8BJA2	Q8BJA2	reviewed	S41A1_MOUSE	Solute carrier family 41 member 1	Slc41a1	Mus musculus (Mouse)	512
A2AQ07	A2AQ07	reviewed	TBB1_MOUSE	Tubulin beta-1 chain	Tubb1	Mus musculus (Mouse)	451
Q3V2A7	Q3V2A7	reviewed	QRIC2_MOUSE	Glutamine-rich protein 2	Qrich2 Gm66	Mus musculus (Mouse)	592
Q9EPA7	Q9EPA7	reviewed	NMNA1_MOUSE	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1 (NMN/NaMN adenylyltransferase 1) (EC 2.7.7.1) (EC 2.7.7.18) (Nicotinamide mononucleotide adenylyltransferase 1) (NMN adenylyltransferase 1) (Nicotinate-nucleotide adenylyltransferase 1) (NaMN adenylyltransferase 1)	Nmnat1 D4Cole1e Nmnat	Mus musculus (Mouse)	285
Q8K1H7	Q8K1H7	reviewed	T11L2_MOUSE	T-complex protein 11-like protein 2	Tcp11l2	Mus musculus (Mouse)	517
P62830	P62830	reviewed	RL23_MOUSE	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)	Rpl23	Mus musculus (Mouse)	140
Q8BID6	Q8BID6	reviewed	ZBT46_MOUSE	Zinc finger and BTB domain-containing protein 46 (BTB-ZF protein expressed in effector lymphocytes) (BZEL) (BTB/POZ domain-containing protein 4)	Zbtb46 Btbd4	Mus musculus (Mouse)	600
Q4VC33	Q4VC33	reviewed	MAEA_MOUSE	E3 ubiquitin-protein transferase MAEA (EC 2.3.2.27) (Erythroblast macrophage protein) (Macrophage erythroblast attacher)	Maea Emp	Mus musculus (Mouse)	396
Q03265	Q03265	reviewed	ATPA_MOUSE	ATP synthase subunit alpha, mitochondrial (ATP synthase F1 subunit alpha)	Atp5f1a Atp5a1	Mus musculus (Mouse)	553
P56480	P56480	reviewed	ATPB_MOUSE	ATP synthase subunit beta, mitochondrial (EC 7.1.2.2) (ATP synthase F1 subunit beta)	Atp5f1b Atp5b	Mus musculus (Mouse)	529
Q60575	Q60575	reviewed	KIF1B_MOUSE	Kinesin-like protein KIF1B	Kif1b	Mus musculus (Mouse)	1816
Q2PFD7	Q2PFD7	reviewed	PSD3_MOUSE	PH and SEC7 domain-containing protein 3 (Exchange factor for ADP-ribosylation factor guanine nucleotide factor 6 D) (Exchange factor for ARF6 D) (Pleckstrin homology and SEC7 domain-containing protein 3)	Psd3 Efa6d Kiaa0942	Mus musculus (Mouse)	1037
Q8BL06	Q8BL06	reviewed	UBP54_MOUSE	Inactive ubiquitin carboxyl-terminal hydrolase 54 (Inactive ubiquitin-specific peptidase 54)	Usp54	Mus musculus (Mouse)	1588
P70460	P70460	reviewed	VASP_MOUSE	Vasodilator-stimulated phosphoprotein (VASP)	Vasp	Mus musculus (Mouse)	375
E1U8D0	E1U8D0	reviewed	SOGA1_MOUSE	Protein SOGA1 (SOGA family member 1) (Suppressor of glucose by autophagy) (Suppressor of glucose, autophagy-associated protein 1) [Cleaved into: N-terminal form; C-terminal 80 kDa form (80-kDa SOGA fragment)]	Soga1 Soga	Mus musculus (Mouse)	1418
Q9D0R2	Q9D0R2	reviewed	SYTC_MOUSE	Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonine--tRNA ligase, cytoplasmic) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)	Tars1 Tars	Mus musculus (Mouse)	722
Q9DCK4	Q9DCK4	reviewed	ZN414_MOUSE	Zinc finger protein 414	Znf414 Zfp414	Mus musculus (Mouse)	299
Q9CPR1	Q9CPR1	reviewed	RWDD4_MOUSE	RWD domain-containing protein 4	Rwdd4 Rwdd4a	Mus musculus (Mouse)	188
Q9JLB2	Q9JLB2	reviewed	PALS1_MOUSE	Protein PALS1 (MAGUK p55 subfamily member 5) (Protein associated with Lin-7 1)	Pals1 Mpp5	Mus musculus (Mouse)	675
Q921Y4	Q921Y4	reviewed	MFSD5_MOUSE	Molybdate-anion transporter (Major facilitator superfamily domain-containing protein 5) (Molybdate transporter 2 homolog)	Mfsd5	Mus musculus (Mouse)	450
Q99KW3	Q99KW3	reviewed	TARA_MOUSE	TRIO and F-actin-binding protein (Protein Tara) (Trio-associated repeat on actin)	Triobp Kiaa1662 Tara	Mus musculus (Mouse)	2014
P23949	P23949	reviewed	TISD_MOUSE	mRNA decay activator protein ZFP36L2 (Butyrate response factor 2) (TPA-induced sequence 11d) (Zinc finger protein 36, C3H1 type-like 2) (ZFP36-like 2)	Zfp36l2 Tis11d	Mus musculus (Mouse)	484
Q9Z139	Q9Z139	reviewed	ROR1_MOUSE	Inactive tyrosine-protein kinase transmembrane receptor ROR1 (mROR1) (Neurotrophic tyrosine kinase, receptor-related 1)	Ror1 Ntrkr1	Mus musculus (Mouse)	937
P29758	P29758	reviewed	OAT_MOUSE	Ornithine aminotransferase, mitochondrial (EC 2.6.1.13) (Ornithine--oxo-acid aminotransferase)	Oat	Mus musculus (Mouse)	439
Q5SVR0	Q5SVR0	reviewed	TBC9B_MOUSE	TBC1 domain family member 9B	Tbc1d9b Kiaa0676	Mus musculus (Mouse)	1263
Q6A039	Q6A039	reviewed	TBC12_MOUSE	TBC1 domain family member 12	Tbc1d12 Kiaa0608	Mus musculus (Mouse)	696
Q8BGB5	Q8BGB5	reviewed	LIMD2_MOUSE	LIM domain-containing protein 2	Limd2	Mus musculus (Mouse)	128
Q6A0A9	Q6A0A9	reviewed	F120A_MOUSE	Constitutive coactivator of PPAR-gamma-like protein 1 (Oxidative stress-associated Src activator) (Protein FAM120A)	FAM120A Kiaa0183 Ossa	Mus musculus (Mouse)	1112
P08551	P08551	reviewed	NFL_MOUSE	Neurofilament light polypeptide (NF-L) (68 kDa neurofilament protein) (Neurofilament triplet L protein)	Nefl Nf68 Nfl	Mus musculus (Mouse)	543
Q3U6K5	Q3U6K5	reviewed	SPAT6_MOUSE	Spermatogenesis-associated protein 6 (Kinesin-related protein)	Spata6 Hash	Mus musculus (Mouse)	488
Q8BKR5	Q8BKR5	reviewed	PPR37_MOUSE	Protein phosphatase 1 regulatory subunit 37 (Leucine-rich repeat-containing protein 68)	Ppp1r37 Lrrc68	Mus musculus (Mouse)	712
Q8K078	Q8K078	reviewed	SO4A1_MOUSE	Solute carrier organic anion transporter family member 4A1 (Organic anion-transporting polypeptide E) (OATP-E) (Sodium-independent organic anion transporter E) (Solute carrier family 21 member 12)	Slco4a1 Oatp4a1 Oatpe Slc21a12	Mus musculus (Mouse)	723
Q6PD31	Q6PD31	reviewed	TRAK1_MOUSE	Trafficking kinesin-binding protein 1 (Protein Milton)	Trak1	Mus musculus (Mouse)	939
P97500	P97500	reviewed	MYT1L_MOUSE	Myelin transcription factor 1-like protein (MyT1-L) (MyT1L) (Neural zinc finger factor 1) (NZF-1) (Postmitotic neural gene 1 protein) (Zinc finger protein Png-1)	Myt1l Kiaa1106 Nzf1 Png1	Mus musculus (Mouse)	1187
Q91V92	Q91V92	reviewed	ACLY_MOUSE	ATP-citrate synthase (EC 2.3.3.8) (ATP-citrate (pro-S-)-lyase) (Citrate cleavage enzyme)	Acly	Mus musculus (Mouse)	1091
Q9ESJ1	Q9ESJ1	reviewed	CABL1_MOUSE	CDK5 and ABL1 enzyme substrate 1 (Interactor with CDK3 1) (Ik3-1)	Cables1 Cables	Mus musculus (Mouse)	568
Q6PD24	Q6PD24	reviewed	AN13D_MOUSE	Ankyrin repeat domain-containing protein 13D	Ankrd13d	Mus musculus (Mouse)	605
Q9JJY4	Q9JJY4	reviewed	DDX20_MOUSE	Probable ATP-dependent RNA helicase DDX20 (EC 3.6.1.15) (EC 3.6.4.13) (Component of gems 3) (DEAD box protein 20) (DEAD box protein DP 103) (Gemin-3) (Regulator of steroidogenic factor 1) (ROSF-1)	Ddx20 Dp103 Gemin3	Mus musculus (Mouse)	825
Q3U108	Q3U108	reviewed	ARI5A_MOUSE	AT-rich interactive domain-containing protein 5A (ARID domain-containing protein 5A)	Arid5a	Mus musculus (Mouse)	590
O70546	O70546	reviewed	KDM6A_MOUSE	Lysine-specific demethylase 6A (EC 1.14.11.68) (Histone demethylase UTX) (Ubiquitously transcribed TPR protein on the X chromosome) (Ubiquitously transcribed X chromosome tetratricopeptide repeat protein) ([histone H3]-trimethyl-L-lysine(27) demethylase 6A)	Kdm6a Utx	Mus musculus (Mouse)	1401
Q8BG67	Q8BG67	reviewed	EFR3A_MOUSE	Protein EFR3 homolog A (Protein EFR3-like)	Efr3a Kiaa0143	Mus musculus (Mouse)	819
Q5DTI8	Q5DTI8	reviewed	ESYT3_MOUSE	Extended synaptotagmin-3 (E-Syt3)	Esyt3 D9Ertd280e Fam62c Kiaa4186	Mus musculus (Mouse)	891
Q80VN0	Q80VN0	reviewed	CP100_MOUSE	Cilia- and flagella-associated protein 100 (Coiled-coil domain-containing protein 37)	Cfap100 Ccdc37	Mus musculus (Mouse)	613
Q6NV66	Q6NV66	reviewed	ZN646_MOUSE	Zinc finger protein 646	Zfp646	Mus musculus (Mouse)	1788
Q80XC6	Q80XC6	reviewed	NRDE2_MOUSE	Nuclear exosome regulator NRDE2 (Protein NRDE2 homolog)	Nrde2	Mus musculus (Mouse)	1172
O35609	O35609	reviewed	SCAM3_MOUSE	Secretory carrier-associated membrane protein 3 (Secretory carrier membrane protein 3)	Scamp3	Mus musculus (Mouse)	349
Q9DBS5	Q9DBS5	reviewed	KLC4_MOUSE	Kinesin light chain 4 (KLC 4) (Kinesin-like protein 8)	Klc4 Knsl8	Mus musculus (Mouse)	619
Q61081	Q61081	reviewed	CDC37_MOUSE	Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37) [Cleaved into: Hsp90 co-chaperone Cdc37, N-terminally processed]	Cdc37	Mus musculus (Mouse)	379
Q2TV84	Q2TV84	reviewed	TRPM1_MOUSE	Transient receptor potential cation channel subfamily M member 1 (Long transient receptor potential channel 1) (LTrpC1) (Melastatin-1)	Trpm1 Ltrpc1	Mus musculus (Mouse)	1622
Q99LH2	Q99LH2	reviewed	PTSS1_MOUSE	Phosphatidylserine synthase 1 (PSS-1) (PtdSer synthase 1) (EC 2.7.8.29) (Serine-exchange enzyme I)	Ptdss1 Pssa	Mus musculus (Mouse)	473
Q5SXJ3	Q5SXJ3	reviewed	FANCJ_MOUSE	Fanconi anemia group J protein homolog (Protein FACJ) (EC 3.6.4.13) (ATP-dependent RNA helicase BRIP1) (BRCA1-associated C-terminal helicase 1) (BRCA1-interacting protein C-terminal helicase 1) (BRCA1-interacting protein 1)	Brip1 Bach1 Fancj	Mus musculus (Mouse)	1174
P04370	P04370	reviewed	MBP_MOUSE	Myelin basic protein (MBP) (Myelin A1 protein)	Mbp Shi	Mus musculus (Mouse)	250
Q9JLQ2	Q9JLQ2	reviewed	GIT2_MOUSE	ARF GTPase-activating protein GIT2 (ARF GAP GIT2) (Cool-interacting tyrosine-phosphorylated protein 2) (CAT-2) (CAT2) (G protein-coupled receptor kinase-interactor 2) (GRK-interacting protein 2)	Git2	Mus musculus (Mouse)	708
Q9CZN7	Q9CZN7	reviewed	GLYM_MOUSE	Serine hydroxymethyltransferase, mitochondrial (SHMT) (EC 2.1.2.1) (Glycine hydroxymethyltransferase) (Serine methylase)	Shmt2	Mus musculus (Mouse)	504
Q6DFV5	Q6DFV5	reviewed	HELZ_MOUSE	Probable helicase with zinc finger domain (EC 3.6.4.-)	Helz Kiaa0054	Mus musculus (Mouse)	1964
Q99K70	Q99K70	reviewed	RRAGC_MOUSE	Ras-related GTP-binding protein C (Rag C) (RagC) (EC 3.6.5.-) (GTPase-interacting protein 2) (TIB929)	Rragc	Mus musculus (Mouse)	398
Q9D486	Q9D486	reviewed	CMIP_MOUSE	C-Maf-inducing protein (c-Mip)	Cmip Kiaa1694	Mus musculus (Mouse)	773
Q61089	Q61089	reviewed	FZD6_MOUSE	Frizzled-6 (Fz-6) (mFz6)	Fzd6	Mus musculus (Mouse)	709
P62751	P62751	reviewed	RL23A_MOUSE	Large ribosomal subunit protein uL23 (60S ribosomal protein L23a)	Rpl23a	Mus musculus (Mouse)	156
Q99MZ6	Q99MZ6	reviewed	MYO7B_MOUSE	Unconventional myosin-VIIb	Myo7b	Mus musculus (Mouse)	2113
Q64512	Q64512	reviewed	PTN13_MOUSE	Tyrosine-protein phosphatase non-receptor type 13 (EC 3.1.3.48) (PTP36) (Protein tyrosine phosphatase DPZPTP) (Protein tyrosine phosphatase PTP-BL) (Protein-tyrosine phosphatase RIP)	Ptpn13 Ptp14	Mus musculus (Mouse)	2453
Q91VW5	Q91VW5	reviewed	GOGA4_MOUSE	Golgin subfamily A member 4 (tGolgin-1)	Golga4	Mus musculus (Mouse)	2238
O89032	O89032	reviewed	SPD2A_MOUSE	SH3 and PX domain-containing protein 2A (Five SH3 domain-containing protein) (SH3 multiple domains protein 1) (Tyrosine kinase substrate with five SH3 domains)	Sh3pxd2a Fish Sh3md1 Tks5	Mus musculus (Mouse)	1124
O08579	O08579	reviewed	EMD_MOUSE	Emerin	Emd Sta	Mus musculus (Mouse)	259
Q8CGI1	Q8CGI1	reviewed	F193A_MOUSE	Protein FAM193A	Fam193a	Mus musculus (Mouse)	1231
Q8BTZ4	Q8BTZ4	reviewed	APC5_MOUSE	Anaphase-promoting complex subunit 5 (APC5) (Cyclosome subunit 5)	Anapc5 MNCb-2778	Mus musculus (Mouse)	740
Q8R184	Q8R184	reviewed	F110A_MOUSE	Protein FAM110A	Fam110a	Mus musculus (Mouse)	296
O08856	O08856	reviewed	ELL_MOUSE	RNA polymerase II elongation factor ELL (Eleven-nineteen lysine-rich leukemia protein)	Ell	Mus musculus (Mouse)	602
P39689	P39689	reviewed	CDN1A_MOUSE	Cyclin-dependent kinase inhibitor 1 (CDK-interacting protein 1) (Melanoma differentiation-associated protein) (p21)	Cdkn1a Cip1 Waf1	Mus musculus (Mouse)	159
P55937	P55937	reviewed	GOGA3_MOUSE	Golgin subfamily A member 3 (Golgin-160) (Male-enhanced antigen 2) (MEA-2)	Golga3 Mea2	Mus musculus (Mouse)	1487
Q6DID5	Q6DID5	reviewed	PWP3A_MOUSE	PWWP domain-containing DNA repair factor 3A (PWWP3A) (Mutated melanoma-associated antigen 1) (MUM-1) (PWWP domain-containing protein MUM1)	Pwwp3a Mum1	Mus musculus (Mouse)	682
P12382	P12382	reviewed	PFKAL_MOUSE	ATP-dependent 6-phosphofructokinase, liver type (ATP-PFK) (PFK-L) (EC 2.7.1.11) (6-phosphofructokinase type B) (Phosphofructo-1-kinase isozyme B) (PFK-B) (Phosphohexokinase)	Pfkl Pfk-l Pfkb	Mus musculus (Mouse)	780
P62889	P62889	reviewed	RL30_MOUSE	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)	Rpl30	Mus musculus (Mouse)	115
Q7TSY8	Q7TSY8	reviewed	SGO2_MOUSE	Shugoshin 2 (Shugoshin-2) (Shugoshin-like 2)	Sgo2 Sgol2 Sgol2a	Mus musculus (Mouse)	1164
Q80VP0	Q80VP0	reviewed	TCPR1_MOUSE	Tectonin beta-propeller repeat-containing protein 1	Tecpr1 Kiaa1358	Mus musculus (Mouse)	1166
Q921I2	Q921I2	reviewed	KLDC4_MOUSE	Kelch domain-containing protein 4	Klhdc4	Mus musculus (Mouse)	584
Q9CQT2	Q9CQT2	reviewed	RBM7_MOUSE	RNA-binding protein 7 (RNA-binding motif protein 7)	Rbm7	Mus musculus (Mouse)	265
Q99KK9	Q99KK9	reviewed	SYHM_MOUSE	Histidine--tRNA ligase, mitochondrial (EC 6.1.1.21) (Histidine--tRNA ligase-like) (Histidyl-tRNA synthetase) (HisRS)	Hars2 Harsl	Mus musculus (Mouse)	505
O55229	O55229	reviewed	CHKB_MOUSE	Choline/ethanolamine kinase (Choline kinase beta) (CK) (CKB) (EC 2.7.1.32) (Ethanolamine kinase) (EK) (EC 2.7.1.82) (choline/ethanolamine kinase beta) (CKEKB)	Chkb Chetk Chkl	Mus musculus (Mouse)	394
Q61194	Q61194	reviewed	P3C2A_MOUSE	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha (PI3K-C2-alpha) (PtdIns-3-kinase C2 subunit alpha) (EC 2.7.1.137) (EC 2.7.1.153) (EC 2.7.1.154) (Cpk-m) (Phosphoinositide 3-kinase-C2-alpha) (p170)	Pik3c2a Cpk	Mus musculus (Mouse)	1686
A0A0M3U1B0	A0A0M3U1B0	reviewed	SYC2L_MOUSE	Synaptonemal complex protein 2-like (SCP-2-like)	Sycp2l	Mus musculus (Mouse)	842
Q7TNE3	Q7TNE3	reviewed	SPAG7_MOUSE	Sperm-associated antigen 7	Spag7	Mus musculus (Mouse)	227
Q9CYG7	Q9CYG7	reviewed	TOM34_MOUSE	Mitochondrial import receptor subunit TOM34 (Translocase of outer membrane 34 kDa subunit)	Tomm34	Mus musculus (Mouse)	309
P47810	P47810	reviewed	WEE1_MOUSE	Wee1-like protein kinase (EC 2.7.10.2) (Wee1A kinase)	Wee1	Mus musculus (Mouse)	646
P35979	P35979	reviewed	RL12_MOUSE	Large ribosomal subunit protein uL11 (60S ribosomal protein L12)	Rpl12	Mus musculus (Mouse)	165
Q9D0E1	Q9D0E1	reviewed	HNRPM_MOUSE	Heterogeneous nuclear ribonucleoprotein M (hnRNP M)	Hnrnpm Hnrpm	Mus musculus (Mouse)	729
P54279	P54279	reviewed	PMS2_MOUSE	Mismatch repair endonuclease PMS2 (EC 3.1.-.-) (DNA mismatch repair protein PMS2) (PMS1 protein homolog 2)	Pms2	Mus musculus (Mouse)	859
Q80Y84	Q80Y84	reviewed	KDM5B_MOUSE	Lysine-specific demethylase 5B (EC 1.14.11.67) (Histone demethylase JARID1B) (Jumonji/ARID domain-containing protein 1B) (PLU-1) ([histone H3]-trimethyl-L-lysine(4) demethylase 5B)	Kdm5b Jarid1b Kiaa4034 Plu1	Mus musculus (Mouse)	1544
Q9DB75	Q9DB75	reviewed	CDIP1_MOUSE	Cell death-inducing p53-target protein 1 (LITAF-like protein)	Cdip1	Mus musculus (Mouse)	208
Q80YN3	Q80YN3	reviewed	BCAS1_MOUSE	Breast carcinoma-amplified sequence 1 homolog (Novel amplified in breast cancer 1 homolog)	Bcas1 Nabc1	Mus musculus (Mouse)	633
Q3UDK1	Q3UDK1	reviewed	TRAD1_MOUSE	TRAF-type zinc finger domain-containing protein 1 (Protein FLN29)	Trafd1 Fln29	Mus musculus (Mouse)	580
O08911	O08911	reviewed	MK12_MOUSE	Mitogen-activated protein kinase 12 (MAP kinase 12) (MAPK 12) (EC 2.7.11.24) (Extracellular signal-regulated kinase 6) (ERK-6) (Mitogen-activated protein kinase p38 gamma) (MAP kinase p38 gamma) (Stress-activated protein kinase 3)	Mapk12 Sapk3	Mus musculus (Mouse)	367
Q8VE18	Q8VE18	reviewed	SMG8_MOUSE	Nonsense-mediated mRNA decay factor SMG8 (Protein smg-8 homolog)	Smg8	Mus musculus (Mouse)	991
P00375	P00375	reviewed	DYR_MOUSE	Dihydrofolate reductase (EC 1.5.1.3)	Dhfr	Mus musculus (Mouse)	187
Q9D2Q3	Q9D2Q3	reviewed	PAAT_MOUSE	ATPase PAAT (EC 3.6.1.-) (Protein associated with ABC transporters) (PAAT)	Paat	Mus musculus (Mouse)	444
O08918	O08918	reviewed	CCNG2_MOUSE	Cyclin-G2	Ccng2	Mus musculus (Mouse)	344
Q6P6I6	Q6P6I6	reviewed	GRL1A_MOUSE	DNA-directed RNA polymerase II subunit GRINL1A (DNA-directed RNA polymerase II subunit M) (Glutamate receptor-like protein 1A)	Polr2m Grinl1a	Mus musculus (Mouse)	366
Q7TSG5	Q7TSG5	reviewed	SH321_MOUSE	SH3 domain-containing protein 21	Sh3d21	Mus musculus (Mouse)	549
Q62095	Q62095	reviewed	DDX3Y_MOUSE	ATP-dependent RNA helicase DDX3Y (EC 3.6.4.13) (D1Pas1-related sequence 1) (DEAD box protein 3, Y-chromosomal) (DEAD-box RNA helicase DEAD2) (mDEAD2)	Ddx3y D1Pas1-rs1 Dead2	Mus musculus (Mouse)	658
Q7TSI1	Q7TSI1	reviewed	PKHM1_MOUSE	Pleckstrin homology domain-containing family M member 1 (PH domain-containing family M member 1)	Plekhm1	Mus musculus (Mouse)	1074
Q9JL19	Q9JL19	reviewed	NCOA6_MOUSE	Nuclear receptor coactivator 6 (Activating signal cointegrator 2) (ASC-2) (Amplified in breast cancer protein 3) (Cancer-amplified transcriptional coactivator ASC-2) (Nuclear receptor coactivator RAP250) (NRC) (Nuclear receptor-activating protein, 250 kDa) (Peroxisome proliferator-activated receptor-interacting protein) (PPAR-interacting protein) (Thyroid hormone receptor-binding protein)	Ncoa6 Aib3 Prip Rap250 Trbp	Mus musculus (Mouse)	2067
Q91YN1	Q91YN1	reviewed	F118A_MOUSE	Protein FAM118A	Fam118a	Mus musculus (Mouse)	357
Q6NS60	Q6NS60	reviewed	FBX41_MOUSE	F-box only protein 41	Fbxo41 D6Ertd538e Kiaa1940	Mus musculus (Mouse)	873
Q9D4H9	Q9D4H9	reviewed	PHF14_MOUSE	PHD finger protein 14	Phf14	Mus musculus (Mouse)	941
Q6PB51	Q6PB51	reviewed	CC117_MOUSE	Coiled-coil domain-containing protein 117	Ccdc117	Mus musculus (Mouse)	277
Q9R099	Q9R099	reviewed	TBL2_MOUSE	Transducin beta-like protein 2	Tbl2	Mus musculus (Mouse)	442
Q6PER3	Q6PER3	reviewed	MARE3_MOUSE	Microtubule-associated protein RP/EB family member 3 (EB1 protein family member 3) (EBF3) (End-binding protein 3) (EB3) (RP3)	Mapre3	Mus musculus (Mouse)	281
Q99KF0	Q99KF0	reviewed	CAR14_MOUSE	Caspase recruitment domain-containing protein 14 (Bcl10-interacting MAGUK protein 2) (Bimp2)	Card14 Bimp2	Mus musculus (Mouse)	999
Q4VA55	Q4VA55	reviewed	PWP3B_MOUSE	PWWP domain-containing DNA repair factor 3B (PWWP3B) (Mutated melanoma-associated antigen 1-like protein 1) (MUM1-like protein 1) (PWWP domain-containing protein MUM1L1)	Pwwp3b Mum1l1	Mus musculus (Mouse)	681
Q3U6N9	Q3U6N9	reviewed	CH033_MOUSE	UPF0488 protein C8orf33 homolog		Mus musculus (Mouse)	222
P35486	P35486	reviewed	ODPA_MOUSE	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial (EC 1.2.4.1) (PDHE1-A type I)	Pdha1 Pdha-1	Mus musculus (Mouse)	390
E9Q8T2	E9Q8T2	reviewed	PRD15_MOUSE	PR domain zinc finger protein 15 (EC 2.1.1.-) (PR domain-containing protein 15)	Prdm15	Mus musculus (Mouse)	1174
Q9Z2U4	Q9Z2U4	reviewed	ELF4_MOUSE	ETS-related transcription factor Elf-4 (E74-like factor 4) (Myeloid Elf-1-like factor)	Elf4 Mef	Mus musculus (Mouse)	655
